"cell","design","var_T","ratio","shift","em","method","d","c","n","rmse","bias","wrong","loss","loss_se"
25,"anchored",0.25,1,0.3,"none","gcomp",-0.1,1,1000,0.209990616587174,0.00610378369856379,0.307,0.307,0.0145932848928526
25,"anchored",0.25,1,0.3,"none","gcomp",-0.1,2,1000,0.209990616587174,0.00610378369856379,0.173,0.346,0.0239344282751199
25,"anchored",0.25,1,0.3,"none","gcomp",-0.1,5,1000,0.209990616587174,0.00610378369856379,0.079,0.395,0.0426707838666668
25,"anchored",0.25,1,0.3,"none","gcomp",0.1,1,1000,0.209990616587174,0.00610378369856379,0.314,0.314,0.014683991951088
25,"anchored",0.25,1,0.3,"none","gcomp",0.1,2,1000,0.209990616587174,0.00610378369856379,0.48,0.48,0.0158066394230352
25,"anchored",0.25,1,0.3,"none","gcomp",0.1,5,1000,0.209990616587174,0.00610378369856379,0.692,0.692,0.0146064831273428
25,"anchored",0.25,1,0.3,"none","gcomp",0.3,1,1000,0.209990616587174,0.00610378369856379,0.084,0.084,0.0087761620894911
25,"anchored",0.25,1,0.3,"none","gcomp",0.3,2,1000,0.209990616587174,0.00610378369856379,0.163,0.163,0.0116862127127468
25,"anchored",0.25,1,0.3,"none","gcomp",0.3,5,1000,0.209990616587174,0.00610378369856379,0.305,0.305,0.0145666463946644
25,"anchored",0.25,1,0.3,"none","maic_index",-0.3,1,1000,0.23266171973185,0.00225868978150524,0.093,0.093,0.00918887563499666
25,"anchored",0.25,1,0.3,"none","maic_index",-0.3,2,1000,0.23266171973185,0.00225868978150524,0.037,0.0740000000000001,0.0119443152447792
25,"anchored",0.25,1,0.3,"none","maic_index",-0.3,5,1000,0.23266171973185,0.00225868978150524,0.013,0.0649999999999999,0.0179191544470183
25,"anchored",0.25,1,0.3,"none","maic_index",-0.1,1,1000,0.23266171973185,0.00225868978150524,0.34,0.34,0.0149874822643639
25,"anchored",0.25,1,0.3,"none","maic_index",-0.1,2,1000,0.23266171973185,0.00225868978150524,0.205,0.41,0.0255451081922262
25,"anchored",0.25,1,0.3,"none","maic_index",-0.1,5,1000,0.23266171973185,0.00225868978150524,0.085,0.425,0.0441171318347113
25,"anchored",0.25,1,0.3,"none","maic_index",0.1,1,1000,0.23266171973185,0.00225868978150524,0.34,0.34,0.0149874822643639
25,"anchored",0.25,1,0.3,"none","maic_index",0.1,2,1000,0.23266171973185,0.00225868978150524,0.495,0.495,0.0158185089444367
25,"anchored",0.25,1,0.3,"none","maic_index",0.1,5,1000,0.23266171973185,0.00225868978150524,0.684,0.684,0.0147091930560571
25,"anchored",0.25,1,0.3,"none","maic_index",0.3,1,1000,0.23266171973185,0.00225868978150524,0.099,0.099,0.00944924802766274
25,"anchored",0.25,1,0.3,"none","maic_index",0.3,2,1000,0.23266171973185,0.00225868978150524,0.194,0.194,0.0125108161412643
25,"anchored",0.25,1,0.3,"none","maic_index",0.3,5,1000,0.23266171973185,0.00225868978150524,0.366,0.366,0.0152406127264057
25,"anchored",0.25,1,0.3,"none","maic_means",-0.3,1,1000,0.232642873677514,0.00270402290695671,0.088,0.088,0.00896305396259207
25,"anchored",0.25,1,0.3,"none","maic_means",-0.3,2,1000,0.232642873677514,0.00270402290695671,0.036,0.072,0.0117879156323311
25,"anchored",0.25,1,0.3,"none","maic_means",-0.3,5,1000,0.232642873677514,0.00270402290695671,0.014,0.0699999999999999,0.0185861627412827
25,"anchored",0.25,1,0.3,"none","maic_means",-0.1,1,1000,0.232642873677514,0.00270402290695671,0.342,0.342,0.0150087061821217
25,"anchored",0.25,1,0.3,"none","maic_means",-0.1,2,1000,0.232642873677514,0.00270402290695671,0.201,0.402,0.0253582144292346
25,"anchored",0.25,1,0.3,"none","maic_means",-0.1,5,1000,0.232642873677514,0.00270402290695671,0.078,0.39,0.0424228676505928
25,"anchored",0.25,1,0.3,"none","maic_means",0.1,1,1000,0.232642873677514,0.00270402290695671,0.342,0.342,0.0150087061821217
25,"anchored",0.25,1,0.3,"none","maic_means",0.1,2,1000,0.232642873677514,0.00270402290695671,0.492,0.492,0.015817274929209
25,"anchored",0.25,1,0.3,"none","maic_means",0.1,5,1000,0.232642873677514,0.00270402290695671,0.683,0.683,0.0147216754388802
25,"anchored",0.25,1,0.3,"none","maic_means",0.3,1,1000,0.232642873677514,0.00270402290695671,0.101,0.101,0.00953361892934098
25,"anchored",0.25,1,0.3,"none","maic_means",0.3,2,1000,0.232642873677514,0.00270402290695671,0.195,0.195,0.0125352356233193
25,"anchored",0.25,1,0.3,"none","maic_means",0.3,5,1000,0.232642873677514,0.00270402290695671,0.37,0.37,0.0152752523165194
25,"anchored",0.25,1,0.3,"none","maic_meanvar",-0.3,1,1000,0.232941027315624,0.00307428434071005,0.091,0.091,0.00909954953840024
25,"anchored",0.25,1,0.3,"none","maic_meanvar",-0.3,2,1000,0.232941027315624,0.00307428434071005,0.037,0.0740000000000001,0.0119443152447792
25,"anchored",0.25,1,0.3,"none","maic_meanvar",-0.3,5,1000,0.232941027315624,0.00307428434071005,0.013,0.0649999999999999,0.0179191544470183
25,"anchored",0.25,1,0.3,"none","maic_meanvar",-0.1,1,1000,0.232941027315624,0.00307428434071005,0.336,0.336,0.014944140233795
25,"anchored",0.25,1,0.3,"none","maic_meanvar",-0.1,2,1000,0.232941027315624,0.00307428434071005,0.205,0.41,0.0255451081922262
25,"anchored",0.25,1,0.3,"none","maic_meanvar",-0.1,5,1000,0.232941027315624,0.00307428434071005,0.082,0.41,0.0434025780776189
25,"anchored",0.25,1,0.3,"none","maic_meanvar",0.1,1,1000,0.232941027315624,0.00307428434071005,0.341,0.341,0.0149981313484027
25,"anchored",0.25,1,0.3,"none","maic_meanvar",0.1,2,1000,0.232941027315624,0.00307428434071005,0.494,0.494,0.0158181608986067
25,"anchored",0.25,1,0.3,"none","maic_meanvar",0.1,5,1000,0.232941027315624,0.00307428434071005,0.689,0.689,0.0146455963857227
25,"anchored",0.25,1,0.3,"none","maic_meanvar",0.3,1,1000,0.232941027315624,0.00307428434071005,0.101,0.101,0.00953361892934098
25,"anchored",0.25,1,0.3,"none","maic_meanvar",0.3,2,1000,0.232941027315624,0.00307428434071005,0.201,0.201,0.0126791072146173
25,"anchored",0.25,1,0.3,"none","maic_meanvar",0.3,5,1000,0.232941027315624,0.00307428434071005,0.369,0.369,0.0152666981391546
25,"anchored",0.25,1,0.3,"none","unadjusted",-0.3,1,1000,0.214007182850654,0.00881682302197563,0.076,0.076,0.00838416926679639
25,"anchored",0.25,1,0.3,"none","unadjusted",-0.3,2,1000,0.214007182850654,0.00881682302197563,0.027,0.054,0.0102561780985506
25,"anchored",0.25,1,0.3,"none","unadjusted",-0.3,5,1000,0.214007182850654,0.00881682302197563,0.01,0.05,0.0157400046933839
25,"anchored",0.25,1,0.3,"none","unadjusted",-0.1,1,1000,0.214007182850654,0.00881682302197563,0.3,0.3,0.0144986278733614
25,"anchored",0.25,1,0.3,"none","unadjusted",-0.1,2,1000,0.214007182850654,0.00881682302197563,0.173,0.346,0.0239344282751199
25,"anchored",0.25,1,0.3,"none","unadjusted",-0.1,5,1000,0.214007182850654,0.00881682302197563,0.078,0.39,0.0424228676505928
25,"anchored",0.25,1,0.3,"none","unadjusted",0.1,1,1000,0.214007182850654,0.00881682302197563,0.321,0.321,0.0147708218179346
25,"anchored",0.25,1,0.3,"none","unadjusted",0.1,2,1000,0.214007182850654,0.00881682302197563,0.489,0.489,0.0158154711952927
25,"anchored",0.25,1,0.3,"none","unadjusted",0.1,5,1000,0.214007182850654,0.00881682302197563,0.697,0.697,0.0145396837105352
25,"anchored",0.25,1,0.3,"none","unadjusted",0.3,1,1000,0.214007182850654,0.00881682302197563,0.089,0.089,0.00900889339265153
25,"anchored",0.25,1,0.3,"none","unadjusted",0.3,2,1000,0.214007182850654,0.00881682302197563,0.171,0.171,0.0119122164562646
25,"anchored",0.25,1,0.3,"none","unadjusted",0.3,5,1000,0.214007182850654,0.00881682302197563,0.325,0.325,0.0148187244590955
26,"unanchored",0.25,1,0.3,"none","gcomp",-0.3,1,1000,0.158568237067054,0.00345159671924946,0.029,0.029,0.005309160685757
26,"unanchored",0.25,1,0.3,"none","gcomp",-0.3,2,1000,0.158568237067054,0.00345159671924946,0.013,0.0260000000000001,0.00716766177880727
26,"unanchored",0.25,1,0.3,"none","gcomp",-0.3,5,1000,0.158568237067054,0.00345159671924946,0.002,0.0100000000000001,0.00706752785278912
26,"unanchored",0.25,1,0.3,"none","gcomp",-0.1,1,1000,0.158568237067054,0.00345159671924946,0.25,0.25,0.0136999156087798
26,"unanchored",0.25,1,0.3,"none","gcomp",-0.1,2,1000,0.158568237067054,0.00345159671924946,0.136,0.272,0.021690700460946
26,"unanchored",0.25,1,0.3,"none","gcomp",-0.1,5,1000,0.158568237067054,0.00345159671924946,0.051,0.255,0.0348021003128575
26,"unanchored",0.25,1,0.3,"none","gcomp",0.1,1,1000,0.158568237067054,0.00345159671924946,0.281,0.281,0.0142211547084349
26,"unanchored",0.25,1,0.3,"none","gcomp",0.1,2,1000,0.158568237067054,0.00345159671924946,0.434,0.434,0.0156808765663751
26,"unanchored",0.25,1,0.3,"none","gcomp",0.1,5,1000,0.158568237067054,0.00345159671924946,0.651,0.651,0.0150806639915631
26,"unanchored",0.25,1,0.3,"none","gcomp",0.3,1,1000,0.158568237067054,0.00345159671924946,0.028,0.028,0.00521950603441005
26,"unanchored",0.25,1,0.3,"none","gcomp",0.3,2,1000,0.158568237067054,0.00345159671924946,0.077,0.077,0.00843458014024065
26,"unanchored",0.25,1,0.3,"none","gcomp",0.3,5,1000,0.158568237067054,0.00345159671924946,0.198,0.198,0.0126077339341753
26,"unanchored",0.25,1,0.3,"none","maic_index",-0.3,1,1000,0.160198781881138,0.00382065187618234,0.029,0.029,0.005309160685757
26,"unanchored",0.25,1,0.3,"none","maic_index",-0.3,2,1000,0.160198781881138,0.00382065187618234,0.012,0.024,0.00688995438819963
26,"unanchored",0.25,1,0.3,"none","maic_index",-0.3,5,1000,0.160198781881138,0.00382065187618234,0.003,0.015,0.00865158077173474
26,"unanchored",0.25,1,0.3,"none","maic_index",-0.1,1,1000,0.160198781881138,0.00382065187618234,0.252,0.252,0.0137362543906512
26,"unanchored",0.25,1,0.3,"none","maic_index",-0.1,2,1000,0.160198781881138,0.00382065187618234,0.131,0.262,0.0213497496896759
26,"unanchored",0.25,1,0.3,"none","maic_index",-0.1,5,1000,0.160198781881138,0.00382065187618234,0.045,0.225,0.0327940612070302
26,"unanchored",0.25,1,0.3,"none","maic_index",0.1,1,1000,0.160198781881138,0.00382065187618234,0.271,0.271,0.0140626013509862
26,"unanchored",0.25,1,0.3,"none","maic_index",0.1,2,1000,0.160198781881138,0.00382065187618234,0.443,0.443,0.0157161699532041
26,"unanchored",0.25,1,0.3,"none","maic_index",0.1,5,1000,0.160198781881138,0.00382065187618234,0.664,0.664,0.014944140233795
26,"unanchored",0.25,1,0.3,"none","maic_index",0.3,1,1000,0.160198781881138,0.00382065187618234,0.03,0.03,0.0053971408290992
26,"unanchored",0.25,1,0.3,"none","maic_index",0.3,2,1000,0.160198781881138,0.00382065187618234,0.087,0.087,0.00891686663074592
26,"unanchored",0.25,1,0.3,"none","maic_index",0.3,5,1000,0.160198781881138,0.00382065187618234,0.202,0.202,0.0127026515876551
26,"unanchored",0.25,1,0.3,"none","maic_means",-0.3,1,1000,0.159574324605807,0.00478595277556608,0.031,0.031,0.0054835270646792
26,"unanchored",0.25,1,0.3,"none","maic_means",-0.3,2,1000,0.159574324605807,0.00478595277556608,0.012,0.024,0.00688995438819963
26,"unanchored",0.25,1,0.3,"none","maic_means",-0.3,5,1000,0.159574324605807,0.00478595277556608,0.002,0.0100000000000001,0.00706752785278912
26,"unanchored",0.25,1,0.3,"none","maic_means",-0.1,1,1000,0.159574324605807,0.00478595277556608,0.252,0.252,0.0137362543906511
26,"unanchored",0.25,1,0.3,"none","maic_means",-0.1,2,1000,0.159574324605807,0.00478595277556608,0.134,0.268,0.0215555245967394
26,"unanchored",0.25,1,0.3,"none","maic_means",-0.1,5,1000,0.159574324605807,0.00478595277556608,0.044,0.22,0.032444608992137
26,"unanchored",0.25,1,0.3,"none","maic_means",0.1,1,1000,0.159574324605807,0.00478595277556608,0.269,0.269,0.0140298195225682
26,"unanchored",0.25,1,0.3,"none","maic_means",0.1,2,1000,0.159574324605807,0.00478595277556608,0.444,0.444,0.0157197681634021
26,"unanchored",0.25,1,0.3,"none","maic_means",0.1,5,1000,0.159574324605807,0.00478595277556608,0.665,0.665,0.0149331174909326
26,"unanchored",0.25,1,0.3,"none","maic_means",0.3,1,1000,0.159574324605807,0.00478595277556608,0.031,0.031,0.0054835270646792
26,"unanchored",0.25,1,0.3,"none","maic_means",0.3,2,1000,0.159574324605807,0.00478595277556608,0.086,0.086,0.00887032596259477
26,"unanchored",0.25,1,0.3,"none","maic_means",0.3,5,1000,0.159574324605807,0.00478595277556608,0.203,0.203,0.0127260737445983
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",-0.3,1,1000,0.160190058040907,0.00510532231404375,0.031,0.031,0.0054835270646792
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",-0.3,2,1000,0.160190058040907,0.00510532231404375,0.012,0.024,0.00688995438819963
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",-0.3,5,1000,0.160190058040907,0.00510532231404375,0.002,0.0100000000000001,0.00706752785278912
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",-0.1,1,1000,0.160190058040907,0.00510532231404375,0.248,0.248,0.0136631871348777
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",-0.1,2,1000,0.160190058040907,0.00510532231404375,0.136,0.272,0.021690700460946
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",-0.1,5,1000,0.160190058040907,0.00510532231404375,0.045,0.225,0.0327940612070302
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",0.1,1,1000,0.160190058040907,0.00510532231404375,0.271,0.271,0.0140626013509862
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",0.1,2,1000,0.160190058040907,0.00510532231404375,0.446,0.446,0.0157267711667504
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",0.1,5,1000,0.160190058040907,0.00510532231404375,0.668,0.668,0.0148995972428115
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",0.3,1,1000,0.160190058040907,0.00510532231404375,0.029,0.029,0.00530916068575698
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",0.3,2,1000,0.160190058040907,0.00510532231404375,0.083,0.083,0.00872852720607479
26,"unanchored",0.25,1,0.3,"none","maic_meanvar",0.3,5,1000,0.160190058040907,0.00510532231404375,0.208,0.208,0.0128413745720969
26,"unanchored",0.25,1,0.3,"none","unadjusted",-0.3,1,1000,0.295302619038625,0.252770258115883,0,0,0
26,"unanchored",0.25,1,0.3,"none","unadjusted",-0.3,2,1000,0.295302619038625,0.252770258115883,0,0,0
26,"unanchored",0.25,1,0.3,"none","unadjusted",-0.3,5,1000,0.295302619038625,0.252770258115883,0,0,0
26,"unanchored",0.25,1,0.3,"none","unadjusted",-0.1,1,1000,0.295302619038625,0.252770258115883,0.006,0.006,0.00244335219932984
26,"unanchored",0.25,1,0.3,"none","unadjusted",-0.1,2,1000,0.295302619038625,0.252770258115883,0.002,0.004,0.0028270111411156
26,"unanchored",0.25,1,0.3,"none","unadjusted",-0.1,5,1000,0.295302619038625,0.252770258115883,0.001,0.00500000000000006,0.00500000000000005
26,"unanchored",0.25,1,0.3,"none","unadjusted",0.1,1,1000,0.295302619038625,0.252770258115883,0.836,0.836,0.0117150006931813
26,"unanchored",0.25,1,0.3,"none","unadjusted",0.1,2,1000,0.295302619038625,0.252770258115883,0.922,0.922,0.00848457353011859
26,"unanchored",0.25,1,0.3,"none","unadjusted",0.1,5,1000,0.295302619038625,0.252770258115883,0.969,0.969,0.0054835270646792
26,"unanchored",0.25,1,0.3,"none","unadjusted",0.3,1,1000,0.295302619038625,0.252770258115883,0.392,0.392,0.0154458594637713
26,"unanchored",0.25,1,0.3,"none","unadjusted",0.3,2,1000,0.295302619038625,0.252770258115883,0.561,0.561,0.0157011313454008
26,"unanchored",0.25,1,0.3,"none","unadjusted",0.3,5,1000,0.295302619038625,0.252770258115883,0.752,0.752,0.0136631871348776
27,"anchored",1,1,0.3,"none","gcomp",-0.3,1,1000,0.19109903772274,-0.00345037117144942,0.051,0.0509999999999999,0.00696042006257142
27,"anchored",1,1,0.3,"none","gcomp",-0.3,2,1000,0.19109903772274,-0.00345037117144942,0.024,0.048,0.00968451288345414
27,"anchored",1,1,0.3,"none","gcomp",-0.3,5,1000,0.19109903772274,-0.00345037117144942,0.01,0.0499999999999998,0.0157400046933839
27,"anchored",1,1,0.3,"none","gcomp",-0.1,1,1000,0.19109903772274,-0.00345037117144942,0.313,0.313,0.0146712728229779
27,"anchored",1,1,0.3,"none","gcomp",-0.1,2,1000,0.19109903772274,-0.00345037117144942,0.184,0.368,0.0245189146818772
27,"anchored",1,1,0.3,"none","gcomp",-0.1,5,1000,0.19109903772274,-0.00345037117144942,0.066,0.33,0.0392764896934873
27,"anchored",1,1,0.3,"none","gcomp",0.1,1,1000,0.19109903772274,-0.00345037117144942,0.305,0.305,0.0145666463946644
27,"anchored",1,1,0.3,"none","gcomp",0.1,2,1000,0.19109903772274,-0.00345037117144942,0.45,0.45,0.0157400046933839
27,"anchored",1,1,0.3,"none","gcomp",0.1,5,1000,0.19109903772274,-0.00345037117144942,0.654,0.654,0.0150502661275644
27,"anchored",1,1,0.3,"none","gcomp",0.3,1,1000,0.19109903772274,-0.00345037117144942,0.06,0.06,0.00751375115747491
27,"anchored",1,1,0.3,"none","gcomp",0.3,2,1000,0.19109903772274,-0.00345037117144942,0.123,0.123,0.0103912934218499
27,"anchored",1,1,0.3,"none","gcomp",0.3,5,1000,0.19109903772274,-0.00345037117144942,0.269,0.269,0.0140298195225682
27,"anchored",1,1,0.3,"none","maic_index",-0.3,1,1000,0.210752183947517,-0.0035856916404616,0.085,0.085,0.00882342636694231
27,"anchored",1,1,0.3,"none","maic_index",-0.3,2,1000,0.210752183947517,-0.0035856916404616,0.03,0.06,0.0107942816581984
27,"anchored",1,1,0.3,"none","maic_index",-0.3,5,1000,0.210752183947517,-0.0035856916404616,0.009,0.0450000000000001,0.0149398192157134
27,"anchored",1,1,0.3,"none","maic_index",-0.1,1,1000,0.210752183947517,-0.0035856916404616,0.329,0.329,0.0148653953859284
27,"anchored",1,1,0.3,"none","maic_index",-0.1,2,1000,0.210752183947517,-0.0035856916404616,0.183,0.366,0.0244671747989557
27,"anchored",1,1,0.3,"none","maic_index",-0.1,5,1000,0.210752183947517,-0.0035856916404616,0.082,0.41,0.043402578077619
27,"anchored",1,1,0.3,"none","maic_index",0.1,1,1000,0.210752183947517,-0.0035856916404616,0.327,0.327,0.0148422131534112
27,"anchored",1,1,0.3,"none","maic_index",0.1,2,1000,0.210752183947517,-0.0035856916404616,0.471,0.471,0.0157926694516289
27,"anchored",1,1,0.3,"none","maic_index",0.1,5,1000,0.210752183947517,-0.0035856916404616,0.68,0.68,0.0147586523035749
27,"anchored",1,1,0.3,"none","maic_index",0.3,1,1000,0.210752183947517,-0.0035856916404616,0.072,0.0720000000000001,0.00817819557621868
27,"anchored",1,1,0.3,"none","maic_index",0.3,2,1000,0.210752183947517,-0.0035856916404616,0.163,0.163,0.0116862127127468
27,"anchored",1,1,0.3,"none","maic_index",0.3,5,1000,0.210752183947517,-0.0035856916404616,0.335,0.335,0.0149331174909326
27,"anchored",1,1,0.3,"none","maic_means",-0.3,1,1000,0.210638431166549,-0.00406730003501951,0.082,0.0820000000000001,0.00868051561552371
27,"anchored",1,1,0.3,"none","maic_means",-0.3,2,1000,0.210638431166549,-0.00406730003501951,0.03,0.06,0.0107942816581984
27,"anchored",1,1,0.3,"none","maic_means",-0.3,5,1000,0.210638431166549,-0.00406730003501951,0.008,0.04,0.0140925015025225
27,"anchored",1,1,0.3,"none","maic_means",-0.1,1,1000,0.210638431166549,-0.00406730003501951,0.329,0.329,0.0148653953859284
27,"anchored",1,1,0.3,"none","maic_means",-0.1,2,1000,0.210638431166549,-0.00406730003501951,0.183,0.366,0.0244671747989557
27,"anchored",1,1,0.3,"none","maic_means",-0.1,5,1000,0.210638431166549,-0.00406730003501951,0.08,0.4,0.0429166848887687
27,"anchored",1,1,0.3,"none","maic_means",0.1,1,1000,0.210638431166549,-0.00406730003501951,0.327,0.327,0.0148422131534112
27,"anchored",1,1,0.3,"none","maic_means",0.1,2,1000,0.210638431166549,-0.00406730003501951,0.472,0.472,0.0157944757895115
27,"anchored",1,1,0.3,"none","maic_means",0.1,5,1000,0.210638431166549,-0.00406730003501951,0.68,0.68,0.0147586523035749
27,"anchored",1,1,0.3,"none","maic_means",0.3,1,1000,0.210638431166549,-0.00406730003501951,0.068,0.0680000000000002,0.0079648879112916
27,"anchored",1,1,0.3,"none","maic_means",0.3,2,1000,0.210638431166549,-0.00406730003501951,0.162,0.162,0.0116572677713044
27,"anchored",1,1,0.3,"none","maic_means",0.3,5,1000,0.210638431166549,-0.00406730003501951,0.334,0.334,0.014922019523733
27,"anchored",1,1,0.3,"none","maic_meanvar",-0.3,1,1000,0.21068578395078,-0.00299293686439887,0.078,0.078,0.00848457353011859
27,"anchored",1,1,0.3,"none","maic_meanvar",-0.3,2,1000,0.21068578395078,-0.00299293686439887,0.032,0.064,0.0111367871501627
27,"anchored",1,1,0.3,"none","maic_meanvar",-0.3,5,1000,0.21068578395078,-0.00299293686439887,0.007,0.0349999999999999,0.013188970731219
27,"anchored",1,1,0.3,"none","maic_meanvar",-0.1,1,1000,0.21068578395078,-0.00299293686439887,0.328,0.328,0.0148538424872703
27,"anchored",1,1,0.3,"none","maic_meanvar",-0.1,2,1000,0.21068578395078,-0.00299293686439887,0.184,0.368,0.0245189146818772
27,"anchored",1,1,0.3,"none","maic_meanvar",-0.1,5,1000,0.21068578395078,-0.00299293686439887,0.078,0.39,0.0424228676505928
27,"anchored",1,1,0.3,"none","maic_meanvar",0.1,1,1000,0.21068578395078,-0.00299293686439887,0.333,0.333,0.0149108461642299
27,"anchored",1,1,0.3,"none","maic_meanvar",0.1,2,1000,0.21068578395078,-0.00299293686439887,0.471,0.471,0.0157926694516289
27,"anchored",1,1,0.3,"none","maic_meanvar",0.1,5,1000,0.21068578395078,-0.00299293686439887,0.681,0.681,0.0147464048654735
27,"anchored",1,1,0.3,"none","maic_meanvar",0.3,1,1000,0.21068578395078,-0.00299293686439887,0.074,0.0740000000000001,0.00828206451270417
